gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2566055573	527	79.7	1	521	1	521	0.0e+00	863.6	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2566055574	310	65.8	3	303	5	305	0.0e+00	412.5	KO:K00852	ribokinase [EC:2.7.1.15]	EC:2.7.1.15	Yes
2566055575	245	63.8	6	237	3	234	0.0e+00	313.5	KO:K12410	NAD-dependent deacetylase [EC:3.5.1.-]	EC:3.5.1.-	Yes
2566055577	124	82.3	1	124	1	124	0.0e+00	220.3	KO:K09143	hypothetical protein		Yes
2566055580	683	80.5	1	682	1	682	0.0e+00	1104.4	KO:K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]	EC:3.6.1.1	Yes
2566055582	402	51	5	402	22	418	0.0e+00	404.8	KO:K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2566055583	78	47.6	1	63	1	63	1.8e-11	70.1	KO:K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2566055584	626	66.6	3	617	4	620	0.0e+00	860.1	KO:K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	EC:2.2.1.7	Yes
2566055586	533	73.5	1	533	1	536	0.0e+00	787.7	KO:K07030			Yes
2566055587	343	70.7	1	341	1	341	0.0e+00	504.2	KO:K00060	threonine 3-dehydrogenase [EC:1.1.1.103]	EC:1.1.1.103	Yes
2566055588	412	75.2	1	411	1	411	0.0e+00	639	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2566055590	383	83	1	383	1	383	0.0e+00	650.6	KO:K02033	peptide/nickel transport system permease protein		Yes
2566055591	326	88.7	1	326	2	327	0.0e+00	605.5	KO:K02034	peptide/nickel transport system permease protein		Yes
2566055592	332	89.8	1	332	1	332	0.0e+00	617.1	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2566055593	390	81.6	4	389	3	388	0.0e+00	660.2	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2566055596	204	44.6	9	192	8	192	5.9e-38	159.5	KO:K07052			Yes
2566055598	550	56.3	1	546	1	546	0.0e+00	655.6	KO:K05515	penicillin-binding protein 2		Yes
2566055602	134	67.2	2	126	1	123	8.9e-43	174.9	KO:K02422	flagellar protein FliS		Yes
2566055604	175	58.6	1	174	1	174	0.0e+00	209.5	KO:K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	EC:3.6.1.13	Yes
2566055605	1183	59.4	1	1175	1	1175	0.0e+00	1435.2	KO:K03529	chromosome segregation protein		Yes
2566055606	375	59.5	1	373	1	373	0.0e+00	451.4	KO:K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	EC:3.5.1.25	Yes
2566055607	639	71.9	11	638	14	642	0.0e+00	964.5	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2566055610	193	51.6	8	193	1	186	0.0e+00	199.9	KO:K03550	holliday junction DNA helicase RuvA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2566055611	440	63.9	1	438	1	438	0.0e+00	588.2	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.12	Yes
2566055611	440	63.9	1	438	1	438	0.0e+00	588.2	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.17	Yes
