gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2587665636	302	88.1	1	302	1	302	0.0e+00	521.5	KO:K03074	preprotein translocase subunit SecF		Yes
2587665637	469	88.9	1	468	1	468	0.0e+00	831.2	KO:K03072	preprotein translocase subunit SecD		Yes
2587665638	135	77.9	1	130	1	127	0.0e+00	203	KO:K03210	preprotein translocase subunit YajC		Yes
2587665641	259	70.4	1	256	1	257	0.0e+00	375.2	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2587665642	290	70.3	2	290	1	289	0.0e+00	408.3	KO:K06958	UPF0042 nucleotide-binding protein		Yes
2587665643	306	78.3	10	304	1	295	0.0e+00	469.2	KO:K09762	hypothetical protein		Yes
2587665644	152	85.4	1	151	1	151	0.0e+00	278.9	KO:K07738	transcriptional repressor NrdR		Yes
2587665645	166	91.6	1	166	1	166	0.0e+00	300.8	KO:K03624	transcription elongation factor GreA		Yes
2587665646	499	89.2	1	499	1	499	0.0e+00	917.1	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	Yes
2587665647	64	96.9	1	64	1	64	1.4e-30	133.3	KO:K02902	large subunit ribosomal protein L28		Yes
2587665648	763	64.1	2	759	3	766	0.0e+00	960.7	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2587665649	154	67.5	1	154	1	154	0.0e+00	221.5	KO:K09748	ribosome maturation factor RimP		Yes
2587665650	341	87.7	1	341	1	341	0.0e+00	587.8	KO:K02600	N utilization substance protein A		Yes
2587665651	141	71.6	1	141	1	141	0.0e+00	217.2	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		Yes
2587665652	192	84.9	1	192	1	192	0.0e+00	335.9	KO:K03978	GTP-binding protein		Yes
2587665653	787	78.7	4	786	3	785	0.0e+00	1248.4	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
2587665654	245	81.4	1	245	1	247	0.0e+00	435.6	KO:K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	EC:2.4.1.187	Yes
