gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2756681355	484	53.4	1	484	1	485	0.0e+00	591	KO:K01270	dipeptidase D [EC:3.4.13.-]	EC:3.4.13.-	Yes
2756681356	677	33.33	2	675	3	677	0.0e+00	462	KO:K03406	methyl-accepting chemotaxis protein		Yes
2756681357	575	63.08	8	565	3	560	0.0e+00	889	KO:K00803	alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	EC:2.5.1.26	Yes
2756681361	573	46.73	1	563	1	564	0.0e+00	608	KO:K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	EC:1.1.5.3	Yes
2756681362	231	32	5	221	11	234	2.4e-28	123	KO:K03710	GntR family transcriptional regulator		Yes
2756681364	86	68.67	2	84	3	85	1.3e-36	136	KO:K04061	flagellar biosynthesis protein		Yes
2756681369	194	57.3	11	194	11	195	7.5e-75	256	KO:K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	EC:3.5.1.-	Yes
2756681369	194	57.3	11	194	11	195	7.5e-75	256	KO:K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	EC:3.5.1.19	Yes
2756681370	248	79.27	1	246	1	246	0.0e+00	469	KO:K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	EC:5.4.2.11	Yes
2756681371	240	51.23	1	239	1	244	9.8e-89	299	KO:K02030	polar amino acid transport system substrate-binding protein		Yes
2756681372	241	59.41	1	238	1	239	6.8e-101	334	KO:K02028	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	EC:3.6.3.21	Yes
2756681373	234	63.98	1	234	1	236	5.9e-106	348	KO:K02029	polar amino acid transport system permease protein		Yes
2756681374	153	57.52	1	153	1	153	1.8e-60	211	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2756681375	389	55.38	1	389	1	390	0.0e+00	506	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	Yes
2756681375	389	55.38	1	389	1	390	0.0e+00	506	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	Yes
2756681376	185	55.8	1	179	1	181	3.9e-69	239	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2756681377	342	48	1	342	7	353	1.3e-100	343	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2756681377	342	48	1	342	7	353	1.3e-100	343	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2756681379	575	64.97	1	571	3	573	0.0e+00	874	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2756681386	326	32.63	5	323	7	333	4.4e-49	190	KO:K02529	LacI family transcriptional regulator		Yes
2756681386	326	32.83	1	323	2	327	1.2e-48	189	KO:K03484	LacI family transcriptional regulator, sucrose operon repressor		Yes
2756681388	397	63.52	6	397	3	394	0.0e+00	560	KO:K02000	glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	EC:3.6.3.32	Yes
2756681389	223	72.2	1	223	52	274	4.0e-115	373	KO:K02001	glycine betaine/proline transport system permease protein		Yes
2756681390	277	61.87	20	275	34	290	1.6e-116	382	KO:K02002	glycine betaine/proline transport system substrate-binding protein		Yes
2756681394	447	50.45	3	446	12	452	0.0e+00	511	KO:K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	EC:2.1.1.190	Yes
2756681400	238	62.13	1	235	1	235	1.7e-109	358	KO:K01992	ABC-2 type transport system permease protein		Yes
2756681401	270	71.38	1	269	1	269	0.0e+00	439	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2756681408	638	48.57	1	578	1	630	0.0e+00	624	KO:K07459	putative ATP-dependent endonuclease of the OLD family		Yes
2756681424	178	59.44	1	178	4	181	1.1e-71	245	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2756681425	853	64.44	1	853	1	855	0.0e+00	1360	KO:K00688	starch phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	Yes
2756681427	834	69.46	6	834	6	840	0.0e+00	1410	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2756681428	410	56.1	2	410	3	411	0.0e+00	551	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	EC:3.4.11.9	Yes
2756681429	161	75.48	1	155	1	155	2.1e-83	276	KO:K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	EC:3.1.22.4	Yes
2756681430	1396	60.49	5	1395	4	1380	0.0e+00	1960	KO:K03763	DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2756681432	201	64.68	1	201	3	202	2.7e-97	320	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	Yes
2756681433	296	68.58	1	296	1	296	0.0e+00	477	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	Yes
2756681434	410	72.02	1	410	1	410	0.0e+00	681	KO:K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		Yes
2756681435	329	67.77	2	329	4	335	0.0e+00	541	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	EC:2.3.1.234	Yes
2756681437	118	37.07	7	118	17	132	8.8e-19	88	KO:K06603	flagellar protein FlaG		Yes
2756681439	404	70.93	1	399	1	399	0.0e+00	662	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2756681440	222	57.92	1	221	4	224	2.2e-99	328	KO:K07220	uncharacterized protein		Yes
2756681441	336	64.48	2	335	6	340	0.0e+00	510	KO:K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	EC:2.4.99.17	Yes
2756681443	359	67.69	1	359	1	359	0.0e+00	555	KO:K06942	ribosome-binding ATPase		Yes
2756681444	131	56.3	6	124	32	150	1.6e-46	169	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
2756681445	319	56.43	1	318	1	319	7.8e-128	418	KO:K00015	glyoxylate reductase [EC:1.1.1.26]	EC:1.1.1.26	Yes
2756681447	177	45.83	1	168	4	171	1.1e-57	205	KO:K07240	chromate transporter		Yes
2756681448	170	41.18	1	170	1	164	3.0e-40	154	KO:K07240	chromate transporter		Yes
2756681449	153	46.58	1	146	15	160	4.9e-47	172	KO:K03523	biotin transport system substrate-specific component		Yes
2756681450	125	82.64	1	121	2	122	1.5e-71	239	KO:K01734	methylglyoxal synthase [EC:4.2.3.3]	EC:4.2.3.3	Yes
2756681451	334	68.88	1	331	1	331	0.0e+00	533	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
2756681452	341	64.58	1	336	1	336	0.0e+00	532	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
2756681453	340	59.59	1	339	1	339	0.0e+00	475	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
2756681454	200	66	1	200	1	200	6.2e-99	324	KO:K03610	septum site-determining protein MinC		Yes
2756681455	557	79.2	7	557	8	560	0.0e+00	1010	KO:K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	EC:5.4.99.2	Yes
2756681456	134	71.54	4	133	3	131	5.1e-65	222	KO:K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]	EC:5.4.99.2	Yes
2756681457	307	61.76	4	307	4	308	2.5e-130	424	KO:K07588	LAO/AO transport system kinase [EC:2.7.-.-]	EC:2.7.-	Yes
2756681458	132	67.42	1	132	1	132	1.8e-64	220	KO:K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	EC:5.1.99.1	Yes
2756681464	66	75.76	1	66	1	66	1.1e-30	117	KO:K07729	putative transcriptional regulator		Yes
2756681465	402	40.4	3	392	3	403	2.4e-96	335	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2756681467	237	49.37	1	236	1	237	6.6e-73	254	KO:K09740	uncharacterized protein		Yes
2756681468	293	56.16	1	291	1	292	7.1e-114	376	KO:K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	EC:1.5.1.20	Yes
2756681470	781	52.75	1	772	1	782	0.0e+00	912	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2756681472	342	60.6	6	340	7	341	0.0e+00	485	KO:K10716	voltage-gated potassium channel		Yes
2756681473	126	57.85	5	123	4	124	6.3e-48	172	KO:K02990	small subunit ribosomal protein S6		Yes
2756681474	165	62.79	1	165	1	171	3.0e-66	228	KO:K03111	single-strand DNA-binding protein		Yes
2756681475	74	66.22	1	74	1	74	9.6e-35	130	KO:K02963	small subunit ribosomal protein S18		Yes
2756681476	149	61.9	1	147	1	147	1.1e-61	214	KO:K02939	large subunit ribosomal protein L9		Yes
2756681477	276	63.77	1	276	1	275	2.0e-127	413	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
2756681482	318	62.89	1	318	1	317	0.0e+00	475	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2756681483	485	75.57	2	480	3	481	0.0e+00	841	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2756681485	89	54.44	1	89	1	90	4.9e-27	109	KO:K01512	acylphosphatase [EC:3.6.1.7]	EC:3.6.1.7	Yes
2756681486	158	55.06	1	158	1	158	9.4e-59	206	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2756681487	170	63.06	3	159	2	158	7.4e-67	231	KO:K02217	ferritin [EC:1.16.3.2]	EC:1.16.3.2	Yes
2756681489	372	70.16	1	372	1	372	0.0e+00	627	KO:K00351	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.-]	EC:1.6.5.-	Yes
2756681490	196	82.56	2	196	3	197	2.5e-116	373	KO:K00350	Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:1.6.5.-]	EC:1.6.5.-	Yes
2756681491	200	76.56	1	192	1	192	4.5e-108	350	KO:K00349	Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:1.6.5.-]	EC:1.6.5.-	Yes
2756681492	203	61.39	1	202	1	202	3.9e-90	299	KO:K00348	Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:1.6.5.-]	EC:1.6.5.-	Yes
2756681493	264	63.53	2	264	37	302	2.2e-118	386	KO:K00347	Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:1.6.5.-]	EC:1.6.5.-	Yes
2756681494	405	66.25	1	401	1	403	0.0e+00	619	KO:K01258	tripeptide aminopeptidase [EC:3.4.11.4]	EC:3.4.11.4	Yes
2756681495	186	57.3	1	185	1	184	5.1e-66	230	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2756681496	621	60.48	1	617	3	622	0.0e+00	907	KO:K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2756681502	348	47.89	11	339	14	336	4.9e-103	350	KO:K02652	type IV pilus assembly protein PilB		Yes
2756681503	368	78.3	2	365	1	364	0.0e+00	659	KO:K03531	cell division protein FtsZ		Yes
2756681504	433	57.83	1	431	1	434	0.0e+00	606	KO:K03590	cell division protein FtsA		Yes
